SbjNum,Province,Districts,AREA TYPE,Gender,Number of Radio Sets,Number of Cars,LSM GROUP,Educational Qualification,Religion,Work Status,Social Class,Gross Monthly Income,Clothing P6M,Age Range
134886401,Muchinga,Mpika,Rural,Female,2,,DE,Primary,Christian,Not employed,,Do not know,,15 – 18
134886402,Muchinga,Mpika,Rural,Female,2,,DE,Primary,Christian,Not employed,,Do not know,,15 – 18
134907089,Muchinga,Mpika,Urban,Female,2,,DE,Tertiary,Christian,Not employed,,Do not know,,19 – 24
134920576,Muchinga,Mpika,Urban,Male,1,,DE,Primary,Christian,Not employed,,Do not know,,15 – 18
134920577,Muchinga,Mpika,Urban,Female,1,,DE,Secondary,Christian,Not employed,,Do not know,,15 – 18
134954272,Muchinga,Mpika,Rural,Male,1,,DE,Secondary,Christian,Not employed,,Do not know,,15 – 18
134974994,Muchinga,Mpika,Rural,Female,1,,DE,Secondary,Christian,Not employed,,Do not know,,15 – 18
134994525,Muchinga,Mpika,Rural,Female,0,,DE,Primary,Christian,Not employed,,Do not know,,15 – 18
135036498,Muchinga,Mafinga,Rural,Female,0,,DE,Secondary,Christian,Not employed,,Do not know,,15 – 18
135116989,Muchinga,Chinsali,Rural,Female,1,,DE,Primary,Christian,Not employed,,Do not know,,25 – 34
135121826,Muchinga,Chinsali,Urban,Male,1,,DE,Secondary,Christian,Not employed,,Do not know,,19 – 24
135121888,Muchinga,Chinsali,Urban,Female,1,,DE,Primary,Christian,Not employed,,Do not know,,15 – 18
135121890,Muchinga,Chinsali,Urban,Female,0,,DE,Secondary,Christian,Not employed,,Do not know,,35 – 44
135139935,Muchinga,Chinsali,Rural,Female,0,,DE,Secondary,Christian,Not employed,,Do not know,,25 – 34
135142855,Muchinga,Chinsali,Rural,Female,1,,DE,Secondary,Christian,Not employed,,Do not know,,25 – 34
134699420,Luapula,Nchelenge,Rural,Male,3,,DE,Secondary,Christian,Not employed,,Do not know,,19 – 24
134882112,Luapula,Mansa,Rural,Female,1,,DE,Secondary,Christian,Not employed,,Do not know,,19 – 24
134590020,Luapula,Samfya,Urban,Male,2,,DE,Primary,Christian,Not employed,,Do not know,,45+
134625963,Luapula,Nchelenge,Rural,Male,0,,DE,Primary,Christian,Employed for cash,,Do not know,,35 – 44
135119027,Luapula,Samfya,Rural,Female,0,,DE,Primary,Christian,Employed for cash,,Do not know,,25 – 34
135119028,Luapula,Samfya,Rural,Female,0,,DE,Primary,Christian,Employed for cash,,Do not know,,35 – 44
135119029,Luapula,Samfya,Rural,Female,0,,DE,Primary,Christian,Not employed,,Do not know,,25 – 34
135181095,Central,Kabwe,Urban,Female,1,,DE,Secondary,Christian,Employed for cash,,Do not know,,25 – 34
135118017,Central,Kabwe,Urban,Male,3,,DE,Secondary,Christian,Not employed,,Do not know,,15 – 18
134906054,Central,Mkushi,Urban,Male,0,,DE,Secondary,Christian,Not employed,,Do not know,,19 – 24
135118016,Central,Kabwe,Urban,Female,0,,DE,Secondary,Christian,Not employed,,Do not know,,15 – 18
134849440,Central,Mkushi,Rural,Male,1,,DE,Tertiary,Christian,Employed for cash,,Do not know,,35 – 44
134912427,Central,Mkushi,Urban,Female,3,,DE,Secondary,Christian,Not employed,,Do not know,,25 – 34
135076265,Central,Kapiri Mposhi,Rural,Female,1,,DE,Secondary,Christian,Not employed,,Do not know,,15 – 18
134944785,Central,Kapiri Mposhi,Urban,Female,0,,DE,Primary,Christian,Not employed,,Do not know,,35 – 44
135106730,Central,Kapiri Mposhi,Rural,Female,0,,DE,Primary,Christian,Employed for cash,,Do not know,,19 – 24
134906052,Central,Mkushi,Rural,Female,3,,DE,Secondary,Christian,Not employed,,Do not know,,15 – 18
134905643,Central,Mkushi,Urban,Female,0,,DE,Primary,Christian,Not employed,,Do not know,,15 – 18
135085242,Central,Kapiri Mposhi,Rural,Female,0,,DE,Primary,Christian,Not employed,,Do not know,,15 – 18
134584236,Central,Serenje,Urban,Male,1,,DE,Tertiary,Christian,Not employed,,Do not know,,19 – 24
134608556,Central,Serenje,Urban,Female,1,,DE,Tertiary,Christian,Employed for cash,,Do not know,,35 – 44
134636214,Central,Serenje,Rural,Female,0,,DE,Secondary,Christian,Not employed,,Do not know,,19 – 24
134636310,Central,Serenje,Rural,Male,0,,DE,Primary,Christian,Not employed,,Do not know,,15 – 18
134663353,Central,Serenje,Rural,Female,0,,DE,Secondary,Christian,Not employed,,Do not know,,15 – 18
134733978,Central,Serenje,Rural,Male,3,,DE,Secondary,Christian,Not employed,,Do not know,,19 – 24
134772679,Central,Mkushi,Rural,Male,0,,DE,Secondary,Christian,Not employed,,Do not know,,15 – 18
134804235,Central,Mkushi,Rural,Female,0,,DE,Secondary,Christian,Not employed,,Do not know,,19 – 24
134849446,Central,Mkushi,Urban,Female,2,,DE,Secondary,Christian,Employed for cash,,Do not know,,25 – 34
134876927,Central,Mkushi,Rural,Female,0,,DE,Secondary,Christian,Not employed,,Do not know,,15 – 18
134883969,Central,Mkushi,Rural,Female,0,,DE,Secondary,Christian,Not employed,,Do not know,,15 – 18
134906839,Central,Mkushi,Urban,Female,0,,DE,Secondary,Christian,Not employed,,Do not know,,15 – 18
134946926,Central,Kapiri Mposhi,Urban,Female,3,,DE,Secondary,Muslim,Not employed,,Do not know,,25 – 34
135031767,Central,Kapiri Mposhi,Rural,Female,1,,DE,Secondary,Christian,Not employed,,Do not know,,15 – 18
135033820,Central,Kapiri Mposhi,Rural,Female,0,,DE,Secondary,Christian,Not employed,,Do not know,,15 – 18
135075173,Central,Kapiri Mposhi,Rural,Female,0,,DE,Primary,Christian,Not employed,,Do not know,,19 – 24
135076264,Central,Kapiri Mposhi,Rural,Female,0,,DE,Secondary,Christian,Not employed,,Do not know,,15 – 18
134572213,Western,Kaoma,Rural,Female,1,,DE,Primary,Christian,Not employed,,No Income,,25 – 34
134577100,Western,Kaoma,Rural,Male,1,,DE,Primary,Christian,Not employed,,No Income,,25 – 34
134577101,Western,Kaoma,Rural,Male,1,,DE,Primary,Christian,Employed for cash,,No Income,,35 – 44
134577385,Western,Kaoma,Rural,Female,0,,DE,Primary,Christian,Not employed,,No Income,,19 – 24
134579229,Western,Kaoma,Rural,Female,0,,DE,Primary,Christian,Not employed,,No Income,,25 – 34
134579231,Western,Kaoma,Rural,Female,0,,DE,Don’t know/refuse,Christian,Not employed,,No Income,,19 – 24
134582221,Western,Kaoma,Rural,Female,1,,DE,Secondary,Christian,Not employed,,No Income,,19 – 24
134584960,Western,Kaoma,Rural,Female,0,,DE,No formal education,Christian,Employed for cash,,No Income,,35 – 44
134588149,Western,Kaoma,Rural,Female,0,,DE,Primary,Christian,Employed for cash,,No Income,,35 – 44
134592200,Western,Kaoma,Rural,Male,0,,DE,Primary,Christian,Not employed,,No Income,,15 – 18
134593901,Western,Kaoma,Rural,Female,0,,DE,No formal education,Christian,Not employed,,No Income,,45+
134593906,Western,Kaoma,Rural,Female,1,,DE,Primary,Christian,Not employed,,No Income,,35 – 44
134595796,Western,Kaoma,Rural,Female,1,,DE,Secondary,Christian,Not employed,,No Income,,25 – 34
134595797,Western,Kaoma,Rural,Female,0,,DE,Primary,Christian,Not employed,,No Income,,19 – 24
134611635,Western,Kaoma,Rural,Female,0,,DE,Primary,Christian,Not employed,,No Income,,19 – 24
134611636,Western,Kaoma,Rural,Female,0,,DE,Primary,Christian,Not employed,,No Income,,19 – 24
134611637,Western,Kaoma,Rural,Female,0,,DE,Primary,Christian,Not employed,,No Income,,19 – 24
134611638,Western,Kaoma,Rural,Female,0,,DE,Secondary,Christian,Not employed,,No Income,,19 – 24
134611639,Western,Kaoma,Rural,Female,1,,DE,Secondary,Christian,Not employed,,No Income,,25 – 34
134611640,Western,Kaoma,Rural,Male,0,,DE,Secondary,Christian,Not employed,,No Income,,35 – 44
134611641,Western,Kaoma,Rural,Male,1,,DE,Tertiary,Christian,Not employed,,No Income,,45+
134637634,Western,Kaoma,Rural,Male,1,,DE,Secondary,Christian,Not employed,,No Income,,25 – 34
134637635,Western,Kaoma,Rural,Female,1,,DE,Secondary,Christian,Not employed,,No Income,,19 – 24
134637636,Western,Kaoma,Rural,Female,0,,DE,Secondary,Christian,Not employed,,No Income,,45+
134637637,Western,Kaoma,Rural,Male,0,,DE,Secondary,Christian,Employed for cash,,No Income,,25 – 34
134637638,Western,Kaoma,Rural,Female,0,,DE,Primary,Christian,Not employed,,No Income,,25 – 34
134637639,Western,Kaoma,Rural,Female,0,,DE,Primary,Christian,Not employed,,No Income,,19 – 24
134639774,Western,Kaoma,Rural,Female,0,,DE,Secondary,Christian,Not employed,,No Income,,25 – 34
134639775,Western,Kaoma,Rural,Female,0,,DE,Primary,Christian,Not employed,,No Income,,15 – 18
134648756,Western,Kaoma,Rural,Female,0,,DE,Secondary,Christian,Not employed,,No Income,,35 – 44
134648916,Western,Kaoma,Rural,Female,0,,DE,Primary,Christian,Not employed,,No Income,,25 – 34
134648917,Western,Kaoma,Rural,Female,1,,DE,Primary,Christian,Not employed,,No Income,,25 – 34
134648918,Western,Kaoma,Rural,Male,1,,DE,Primary,Christian,Not employed,,No Income,,35 – 44
134648919,Western,Kaoma,Rural,Female,0,,DE,Primary,Christian,Not employed,,No Income,,19 – 24
134648920,Western,Kaoma,Rural,Female,0,,DE,Primary,Christian,Not employed,,No Income,,19 – 24
134648921,Western,Kaoma,Rural,Female,0,,DE,Primary,Christian,Not employed,,No Income,,35 – 44
134648922,Western,Kaoma,Rural,Female,0,,DE,Primary,Christian,Not employed,,No Income,,19 – 24
134650476,Western,Kaoma,Urban,Female,0,,DE,Secondary,Christian,Not employed,,No Income,,35 – 44
134657575,Western,Kaoma,Urban,Female,1,,DE,Secondary,Christian,Employed for cash,,No Income,,25 – 34
134657576,Western,Kaoma,Urban,Male,2,,DE,Secondary,Christian,Employed for cash,,No Income,,25 – 34
134658246,Western,Kaoma,Urban,Female,0,,DE,Secondary,Christian,Not employed,,No Income,,15 – 18
134658457,Western,Kaoma,Urban,Female,0,,DE,Secondary,Christian,Not employed,,No Income,,15 – 18
134663977,Western,Kaoma,Rural,Female,0,,DE,Secondary,Christian,Not employed,,No Income,,15 – 18
134663978,Western,Kaoma,Rural,Female,0,,DE,Secondary,Christian,Not employed,,No Income,,19 – 24
134666200,Western,Kaoma,Rural,Male,0,,DE,Secondary,Christian,Employed for cash,,No Income,,35 – 44
134666201,Western,Kaoma,Rural,Female,0,,DE,Primary,Christian,Not employed,,No Income,,25 – 34
134670303,Western,Kaoma,Rural,Male,0,,DE,Primary,Christian,Not employed,,No Income,,15 – 18
134688604,Western,Kaoma,Urban,Male,2,,DE,Primary,Christian,Not employed,,No Income,,45+
134688605,Western,Kaoma,Urban,Female,2,,DE,Secondary,Christian,Not employed,,No Income,,19 – 24
134688606,Western,Kaoma,Rural,Female,2,,DE,Primary,Christian,Not employed,,No Income,,45+
134688607,Western,Kaoma,Rural,Female,1,,DE,Primary,Christian,Not employed,,No Income,,35 – 44
134688608,Western,Kaoma,Rural,Female,0,,DE,Primary,Christian,Not employed,,No Income,,35 – 44
134688609,Western,Kaoma,Rural,Female,1,,DE,Secondary,Christian,Not employed,,No Income,,35 – 44
134698579,Western,Kaoma,Rural,Female,0,,DE,Primary,Christian,Not employed,,No Income,,35 – 44
134724193,Western,Kaoma,Rural,Female,0,,DE,No formal education,Christian,Not employed,,No Income,,15 – 18
134724194,Western,Kaoma,Rural,Female,0,,DE,Primary,Christian,Not employed,,No Income,,15 – 18
134730192,Western,Kaoma,Rural,Female,0,,DE,Primary,Christian,Not employed,,No Income,,35 – 44
134748432,Western,Kaoma,Rural,Male,0,,DE,Primary,Christian,Not employed,,No Income,,15 – 18
134748433,Western,Kaoma,Rural,Female,0,,DE,Primary,Christian,Not employed,,No Income,,45+
134748434,Western,Kaoma,Rural,Female,0,,DE,Primary,Christian,Not employed,,No Income,,15 – 18
134748435,Western,Kaoma,Rural,Female,0,,DE,No formal education,Christian,Not employed,,No Income,,25 – 34
134748436,Western,Kaoma,Rural,Female,0,,DE,Primary,Christian,Not employed,,No Income,,19 – 24
134748437,Western,Kaoma,Rural,Female,0,,DE,Primary,Christian,Not employed,,No Income,,19 – 24
134748438,Western,Kaoma,Rural,Female,0,,DE,Primary,Christian,Not employed,,No Income,,25 – 34
134774557,Western,Kaoma,Rural,Female,0,,DE,Primary,Christian,Not employed,,No Income,,25 – 34
134793989,Western,Kaoma,Rural,Male,0,,DE,Primary,Christian,Employed for cash,,No Income,,25 – 34
134793990,Western,Kaoma,Rural,Female,0,,DE,Secondary,Christian,Not employed,,No Income,,19 – 24
134793991,Western,Kaoma,Rural,Female,0,,DE,Primary,Christian,Not employed,,No Income,,25 – 34
134793992,Western,Kaoma,Rural,Male,0,,DE,No formal education,Don’t know/refuse,Employed for cash,,No Income,,45+
134793993,Western,Kaoma,Rural,Male,0,,DE,Primary,Christian,Not employed,,No Income,,19 – 24
134793994,Western,Kaoma,Rural,Female,0,,DE,Primary,Christian,Not employed,,No Income,,35 – 44
134793995,Western,Kaoma,Rural,Male,1,,DE,Secondary,Christian,Not employed,,No Income,,25 – 34
134793996,Western,Kaoma,Rural,Male,0,,DE,Primary,Christian,Not employed,,No Income,,25 – 34
134793997,Western,Kaoma,Rural,Male,0,,DE,Secondary,Christian,Employed for cash,,No Income,,35 – 44
134811310,Western,Kaoma,Rural,Male,0,,DE,Primary,Christian,Not employed,,No Income,,25 – 34
134811311,Western,Kaoma,Rural,Female,0,,DE,Primary,Christian,Not employed,,No Income,,19 – 24
134821798,Western,Lukulu,Urban,Female,0,,DE,Primary,Christian,Not employed,,No Income,,25 – 34
134821868,Western,Lukulu,Urban,Female,1,,DE,Secondary,Christian,Not employed,,No Income,,19 – 24
134837803,Western,Lukulu,Urban,Male,0,,DE,Primary,Christian,Not employed,,No Income,,19 – 24
134837804,Western,Lukulu,Urban,Female,0,,DE,Primary,Christian,Not employed,,No Income,,15 – 18
134837805,Western,Lukulu,Urban,Female,1,,DE,Secondary,Christian,Employed for cash,,No Income,,25 – 34
134852585,Western,Lukulu,Rural,Female,0,,DE,No formal education,Christian,Not employed,,No Income,,25 – 34
134852586,Western,Lukulu,Urban,Female,1,,DE,Primary,Christian,Not employed,,No Income,,25 – 34
134852587,Western,Lukulu,Rural,Female,1,,DE,Primary,Christian,Not employed,,No Income,,15 – 18
134852588,Western,Lukulu,Rural,Female,0,,DE,No formal education,Christian,Not employed,,No Income,,15 – 18
134852589,Western,Lukulu,Rural,Male,0,,DE,Primary,Christian,Not employed,,No Income,,19 – 24
134852590,Western,Lukulu,Rural,Male,0,,DE,Primary,Christian,Not employed,,No Income,,35 – 44
134852591,Western,Lukulu,Rural,Female,0,,DE,Primary,Christian,Employed for cash,,No Income,,25 – 34
134852592,Western,Lukulu,Rural,Male,0,,DE,Tertiary,Christian,Employed for cash,,No Income,,35 – 44
134852593,Western,Lukulu,Rural,Female,0,,DE,Secondary,Christian,Employed for cash,,No Income,,25 – 34
134853640,Western,Lukulu,Rural,Female,0,,DE,Primary,Christian,Not employed,,No Income,,35 – 44
134853643,Western,Lukulu,Rural,Male,1,,DE,Secondary,Christian,Not employed,,No Income,,19 – 24
134853646,Western,Lukulu,Rural,Female,0,,DE,Primary,Christian,Not employed,,No Income,,25 – 34
134863727,Western,Lukulu,Rural,Female,1,,DE,Secondary,Christian,Not employed,,No Income,,19 – 24
134863729,Western,Lukulu,Rural,Female,1,,DE,Secondary,Christian,Not employed,,No Income,,15 – 18
134921923,Western,Mongu,Rural,Female,1,,DE,Secondary,Christian,Employed for cash,,No Income,,35 – 44
134921924,Western,Mongu,Rural,Male,3,,DE,Secondary,Christian,Not employed,,No Income,,19 – 24
134921925,Western,Mongu,Rural,Female,1,,DE,Primary,Christian,Not employed,,No Income,,19 – 24
134921926,Western,Mongu,Rural,Female,0,,DE,Primary,Christian,Employed for cash,,No Income,,35 – 44
134922158,Western,Mongu,Rural,Male,0,,DE,Secondary,Christian,Not employed,,No Income,,45+
134922161,Western,Mongu,Rural,Female,0,,DE,Secondary,Christian,Not employed,,No Income,,15 – 18
134922191,Western,Mongu,Rural,Female,0,,DE,Primary,Christian,Not employed,,No Income,,15 – 18
134922192,Western,Mongu,Rural,Female,0,,DE,Secondary,Christian,Not employed,,No Income,,19 – 24
134922195,Western,Mongu,Rural,Female,1,,DE,Secondary,Christian,Not employed,,No Income,,15 – 18
134922196,Western,Mongu,Rural,Female,1,,DE,Secondary,Christian,Not employed,,No Income,,19 – 24
134922198,Western,Mongu,Rural,Female,1,,DE,Secondary,Christian,Not employed,,No Income,,19 – 24
134930651,Western,Mongu,Rural,Male,2,,DE,Secondary,Christian,Not employed,,No Income,,19 – 24
134938642,Western,Mongu,Rural,Female,1,,DE,Secondary,Christian,Employed for cash,,No Income,,25 – 34
134938647,Western,Mongu,Rural,Female,0,,DE,Primary,Christian,Not employed,,No Income,,15 – 18
134938648,Western,Mongu,Rural,Female,0,,DE,Primary,Christian,Not employed,,No Income,,25 – 34
134940536,Western,Mongu,Rural,Female,0,,DE,Secondary,Christian,Not employed,,No Income,,19 – 24
134948045,Western,Mongu,Rural,Female,1,,DE,Primary,Christian,Not employed,,No Income,,25 – 34
134948046,Western,Mongu,Rural,Female,1,,DE,Secondary,Other,Not employed,,No Income,,15 – 18
134948047,Western,Mongu,Rural,Female,1,,DE,Primary,Christian,Not employed,,No Income,,19 – 24
134948050,Western,Mongu,Rural,Male,0,,DE,Secondary,Christian,Not employed,,No Income,,25 – 34
134948051,Western,Mongu,Rural,Female,1,,DE,Secondary,Christian,Not employed,,No Income,,15 – 18
134953158,Western,Mongu,Urban,Male,1,,DE,Primary,Christian,Employed for cash,,No Income,,35 – 44
134958536,Western,Mongu,Rural,Female,1,,DE,Secondary,Christian,Not employed,,No Income,,19 – 24
134958540,Western,Mongu,Urban,Male,0,,DE,Secondary,Christian,Not employed,,No Income,,35 – 44
134963246,Western,Mongu,Rural,Female,0,,DE,Secondary,Christian,Not employed,,No Income,,15 – 18
134963247,Western,Mongu,Rural,Male,0,,DE,Secondary,Christian,Not employed,,No Income,,15 – 18
134963249,Western,Mongu,Rural,Female,0,,DE,Secondary,Christian,Not employed,,No Income,,15 – 18
134963252,Western,Mongu,Urban,Female,0,,DE,Secondary,Christian,Not employed,,No Income,,19 – 24
134975257,Western,Mongu,Rural,Female,0,,DE,Primary,Christian,Not employed,,No Income,,35 – 44
134975258,Western,Mongu,Rural,Female,0,,DE,Primary,Christian,Not employed,,No Income,,35 – 44
134975261,Western,Mongu,Rural,Female,1,,DE,Primary,Christian,Not employed,,No Income,,15 – 18
134975262,Western,Mongu,Rural,Female,0,,DE,Primary,Christian,Not employed,,No Income,,25 – 34
134975263,Western,Mongu,Rural,Female,1,,DE,Primary,Christian,Not employed,,No Income,,19 – 24
134994320,Western,Mongu,Rural,Female,0,,DE,Primary,Christian,Not employed,,No Income,,15 – 18
134994322,Western,Mongu,Rural,Male,1,,DE,Primary,Christian,Not employed,,No Income,,15 – 18
134994365,Western,Mongu,Rural,Female,0,,DE,Primary,Christian,Employed for cash,,No Income,,19 – 24
134994366,Western,Mongu,Rural,Male,1,,DE,Secondary,Christian,Not employed,,No Income,,15 – 18
134994367,Western,Mongu,Rural,Female,1,,DE,Secondary,Christian,Not employed,,No Income,,19 – 24
134994368,Western,Mongu,Rural,Female,0,,DE,Primary,Christian,Not employed,,No Income,,19 – 24
134994369,Western,Mongu,Rural,Female,1,,DE,Primary,Christian,Employed for cash,,No Income,,25 – 34
134994370,Western,Mongu,Rural,Female,0,,DE,No formal education,Christian,Not employed,,No Income,,15 – 18
134994371,Western,Mongu,Rural,Female,0,,DE,Secondary,Christian,Not employed,,No Income,,25 – 34
134994562,Western,Mongu,Rural,Male,1,,DE,Secondary,Christian,Not employed,,No Income,,35 – 44
134994563,Western,Mongu,Rural,Female,0,,DE,Primary,Christian,Not employed,,No Income,,25 – 34
134995095,Western,Mongu,Rural,Female,0,,DE,Primary,Christian,Not employed,,No Income,,19 – 24
