SbjNum,Province,Districts,AREA TYPE,Gender,Number of Radio Sets,Number of Cars,LSM GROUP,Educational Qualification,Religion,Work Status,Social Class,Gross Monthly Income,Clothing P6M,Age Range
82180022,Copperbelt,Kitwe,Urban,Male,1,None,D,Some primary school,Other Christian,Student,D,Refusal [Do not show],No,25 – 34
82180488,Southern,Livingstone,Urban,Male,1,None,C1,Completed high School,Other Christian,Self employed,C1,"K 1675- K2,499",No,18 – 24
82180574,North-Western,Solwezi,Urban,Male,1,None,C1,Some primary school,Other Christian,Unemployed [SEEKING A JOB],C1,K 850-K 1674,Yes,35 – 44
82181716,Copperbelt,Kitwe,Urban,Male,2,None,C1,Some high school,Other Christian,Student,C1,Under K 849,Yes,18 – 24
82181719,Copperbelt,Ndola,Urban,Male,1,None,C1,Primary school completed,Other Christian,Student,C1,Refusal [Do not show],No,18 – 24
82182246,North-Western,Solwezi,Urban,Female,0,None,C2,Primary school completed,Other Christian,Self employed,C2,Under K 849,Yes,25 – 34
82182407,Copperbelt,Ndola,Urban,Male,2,One,C2,Some high school,Other Christian,Student,C2,"K 43,168 and above",Yes,25 – 34
82182736,North-Western,Solwezi,Urban,Male,0,None,C2,Some high school,Other Christian,Working Full-Time,C2,Under K 849,Yes,25 – 34
82183434,Copperbelt,Kitwe,Urban,Female,2,One,AB,Some university,Other Christian,Working Full-Time,AB,"K 5,365  -  K 6,102",Yes,25 – 34
82184233,Copperbelt,Kitwe,Urban,Female,2,None,C1,Some primary school,Other Christian,A business owner,C1,"K 1675- K2,499",Yes,35 – 44
82185923,Copperbelt,Kitwe,Urban,Female,2,None,C2,Primary school completed,Other Christian,Other (specify),C2,Refusal [Do not show],No,35 – 44
82185932,Southern,Livingstone,Urban,Male,0,None,C1,No formal education,Other Christian,Self employed,C1,"K 2,500   -  K 3,154",No,25 – 34
82188309,Copperbelt,Kitwe,Urban,Female,2,One,C1,Some primary school,Other Christian,A business owner,C1,"K 3,155   -  K 3,890",Yes,35 – 44
82188824,Copperbelt,Ndola,Urban,Male,1,None,C1,Completed high School,Other Christian,Unemployed [SEEKING A JOB],C1,Refusal [Do not show],Yes,25 – 34
82188825,Copperbelt,Ndola,Urban,Male,1,One,AB,University completed,Other Christian,A business owner,AB,"K 6,103   -  K 7,892",Yes,35 – 44
82190131,North-Western,Solwezi,Urban,Male,0,None,D,Some primary school,Other Christian,Do odd jobs or piece work,D,Under K 849,No,25 – 34
82190818,Southern,Livingstone,Urban,Female,1,None,C2,No formal education,Other Christian,A housewife/househusband,C2,Under K 849,No,35 – 44
82191079,North-Western,Solwezi,Urban,Female,1,None,C1,Completed high School,Other Christian,Self employed,C1,K 850-K 1674,Yes,18 – 24
82191562,Copperbelt,Kitwe,Urban,Female,2,None,C2,Completed high School,Other Christian,A housewife/househusband,C2,Refusal [Do not show],Yes,18 – 24
82191573,Copperbelt,Kitwe,Urban,Female,1,None,C1,Some primary school,Other Christian,A business owner,C1,"K 3,891  -  K 4,627",Yes,35 – 44
82192494,Southern,Livingstone,Urban,Female,1,None,C2,Some university,Other Christian,A business owner,C2,K 850-K 1674,Yes,18 – 24
82192495,Southern,Livingstone,Urban,Male,1,None,C1,Completed high School,Other Christian,Self employed,C1,Under K 849,No,25 – 34
82192496,Southern,Livingstone,Urban,Male,0,None,C1,Some high school,Other Christian,A business owner,C1,"K 5,365  -  K 6,102",Yes,35 – 44
82194313,Copperbelt,Kitwe,Urban,Female,1,None,C1,Primary school completed,Other Christian,Unemployed [SEEKING A JOB],C1,Refusal [Do not show],Yes,25 – 34
82195184,Copperbelt,Kitwe,Urban,Female,1,None,C1,Some primary school,Other Christian,Unemployed [SEEKING A JOB],C1,K 850-K 1674,Yes,18 – 24
82195764,North-Western,Solwezi,Urban,Male,1,None,C1,Some university,Other Christian,Working Full-Time,C1,"K 4,628   -  K 5,364",Yes,18 – 24
82197832,North-Western,Solwezi,Urban,Female,0,None,C2,Some primary school,Other Christian,Unemployed [SEEKING A JOB],C2,Under K 849,Yes,25 – 34
82198340,Copperbelt,Kitwe,Urban,Female,2,None,C1,Completed high School,Other Christian,A housewife/househusband,C1,Refusal [Do not show],Yes,25 – 34
82198882,Copperbelt,Kitwe,Urban,Male,1,None,C1,Some university,Other Christian,Self employed,C1,"K 2,500   -  K 3,154",Yes,25 – 34
82203329,Southern,Livingstone,Urban,Female,0,None,C1,Primary school completed,Other Christian,A housewife/househusband,C1,K 850-K 1674,Yes,35 – 44
82203389,North-Western,Solwezi,Urban,Male,1,None,C2,Primary school completed,Other Christian,Self employed,C2,Under K 849,Yes,25 – 34
82203700,Copperbelt,Kitwe,Urban,Female,2,None,C1,Some university,Other Christian,A housewife/househusband,C1,"K 1675- K2,499",Yes,25 – 34
82204036,North-Western,Solwezi,Urban,Male,2,One,AB,Some university,Other Christian,Working Full-Time,AB,"K 5,365  -  K 6,102",Yes,35 – 44
82205274,Copperbelt,Kitwe,Urban,Male,3,One,AB,University completed,Other Christian,Working Full-Time,AB,"K 14,632 -  K 17,499",Yes,35 – 44
82205275,Copperbelt,Kitwe,Urban,Female,2,None,C1,Primary school completed,Other Christian,A business owner,C1,"K 3,155   -  K 3,890",Yes,35 – 44
82205276,Copperbelt,Kitwe,Urban,Female,3,None,C2,Completed high School,Other Christian,Unemployed [SEEKING A JOB],C2,"K 2,500   -  K 3,154",Yes,35 – 44
82205277,Copperbelt,Kitwe,Rural,Male,1,None,C1,Completed high School,Other Christian,Self employed,C1,"K 2,500   -  K 3,154",Yes,25 – 34
82205278,Copperbelt,Kitwe,Urban,Female,3,None,C2,Some primary school,Other Christian,A housewife/househusband,C2,"K 3,155   -  K 3,890",Yes,25 – 34
82205279,Copperbelt,Kitwe,Urban,Female,2,None,C2,Primary school completed,Other Christian,A subsistence farmer/fisherman,C2,"K 3,891  -  K 4,627",No,25 – 34
82205280,Copperbelt,Kitwe,Urban,Female,2,None,C2,Completed high School,Other Christian,Self employed,C2,"K 3,891  -  K 4,627",Yes,25 – 34
82205281,Copperbelt,Kitwe,Urban,Female,2,None,C2,Some high school,Other Christian,A housewife/househusband,C2,"K 4,628   -  K 5,364",Yes,25 – 34
82209675,Copperbelt,Ndola,Urban,Male,1,One,AB,Some university,Other Christian,Working Full-Time,AB,"K 7,893 -  K 11,261",Yes,25 – 34
82210551,Eastern,Chipata,Rural,Female,1,None,AB,Completed high School,Other Christian,Unemployed [SEEKING A JOB],AB,Do not know,Yes,18 – 24
82210552,Eastern,Chipata,Rural,Female,1,None,C1,Completed high School,Other Christian,Other (specify),C1,K 850-K 1674,Yes,25 – 34
82210553,Eastern,Chipata,Rural,Female,1,None,C2,Completed high School,Other Christian,Other (specify),C2,"K 3,155   -  K 3,890",No,35 – 44
82210554,Eastern,Chipata,Rural,Male,1,One,C1,Some high school,Other Christian,Student,C1,Under K 849,Yes,18 – 24
82210555,Eastern,Chipata,Rural,Female,1,None,C2,Some primary school,Other Christian,Unemployed [SEEKING A JOB],C2,Under K 849,No,25 – 34
82210557,Eastern,Chipata,Rural,Male,1,None,D,Completed high School,Other Christian,Student,D,Under K 849,No,18 – 24
82210558,Eastern,Chipata,Rural,Male,3,None,C2,Completed high School,Other Christian,Other (specify),C2,"K 1675- K2,499",No,25 – 34
82210559,Eastern,Chipata,Rural,Female,1,None,C2,Completed high School,Other Christian,Other (specify),C2,"K 1675- K2,499",No,25 – 34
82212291,Southern,Livingstone,Urban,Female,0,None,C1,Completed high School,Other Christian,Self employed,C1,"K 2,500   -  K 3,154",Yes,25 – 34
82212292,Southern,Livingstone,Urban,Female,0,None,D,Some primary school,Other Christian,A housewife/househusband,D,Under K 849,No,18 – 24
82212475,North-Western,Solwezi,Urban,Female,1,None,C1,Primary school completed,Other Christian,Self employed,C1,K 850-K 1674,Yes,18 – 24
82213890,Eastern,Chipata,Urban,Male,0,None,C2,Some high school,Other Christian,Student,C2,Under K 849,No,18 – 24
82213891,Eastern,Chipata,Urban,Male,1,None,C2,Primary school completed,Other Christian,Do odd jobs or piece work,C2,K 850-K 1674,Yes,35 – 44
82213892,Eastern,Chipata,Rural,Female,0,None,D,Primary school completed,Other Christian,Do odd jobs or piece work,D,Under K 849,Yes,25 – 34
82213893,Eastern,Chipata,Urban,Male,1,None,C1,Some high school,Other Christian,Student,C1,Under K 849,Yes,18 – 24
82213894,Eastern,Chipata,Urban,Male,1,None,C1,Some high school,Other Christian,Working Full-Time,C1,"K 2,500   -  K 3,154",No,35 – 44
82214286,North-Western,Solwezi,Urban,Female,0,None,D,Some primary school,Other Christian,Do odd jobs or piece work,D,Under K 849,Yes,35 – 44
82225751,Copperbelt,Ndola,Urban,Male,3,Two or More,C1,Completed high School,Other Christian,Student,C1,Refusal [Do not show],Yes,18 – 24
82256859,Southern,Livingstone,Urban,Male,1,None,D,Completed high School,Other Christian,Do odd jobs or piece work,D,Under K 849,No,25 – 34
82267136,North-Western,Solwezi,Urban,Female,0,None,C1,Some high school,Other Christian,Self employed,C1,Under K 849,Yes,25 – 34
82267632,Copperbelt,Ndola,Urban,Male,2,Two or More,C2,Some university,Other Christian,Student,C2,Do not know,Yes,25 – 34
82267635,Copperbelt,Ndola,Urban,Male,2,Two or More,C1,Completed high School,Other Christian,A housewife/househusband,C1,Refusal [Do not show],Yes,25 – 34
82268863,North-Western,Solwezi,Urban,Female,0,None,C2,Some primary school,Other Christian,Self employed,C2,Under K 849,Yes,18 – 24
82268864,North-Western,Solwezi,Urban,Female,0,None,C2,Some primary school,Other Christian,A housewife/househusband,C2,Under K 849,Yes,18 – 24
82269324,North-Western,Solwezi,Urban,Female,1,None,AB,Completed high School,Other Christian,Self employed,AB,K 850-K 1674,Yes,25 – 34
82270055,Southern,Livingstone,Urban,Female,0,None,D,Completed high School,Other Christian,Unemployed [SEEKING A JOB],D,Under K 849,No,18 – 24
82271219,Copperbelt,Ndola,Urban,Male,3,Two or More,AB,Some university,Other Christian,Working Full-Time,AB,"K 5,365  -  K 6,102",Yes,25 – 34
82271462,Copperbelt,Kitwe,Urban,Female,2,None,C1,Completed high School,Other Christian,Unemployed [SEEKING A JOB],C1,Under K 849,Yes,18 – 24
82272682,North-Western,Solwezi,Rural,Female,1,None,D,Primary school completed,Other Christian,A housewife/househusband,D,Under K 849,Yes,25 – 34
82272972,Southern,Livingstone,Urban,Female,0,None,D,Completed high School,Other Christian,A housewife/househusband,D,"K 2,500   -  K 3,154",No,35 – 44
82273216,Copperbelt,Kitwe,Urban,Female,2,None,C1,Some high school,Other Christian,A housewife/househusband,C1,Refusal [Do not show],Yes,35 – 44
82273475,North-Western,Solwezi,Rural,Female,0,None,D,Some primary school,Other Christian,A subsistence farmer/fisherman,D,Under K 849,No,18 – 24
82274452,Copperbelt,Kitwe,Urban,Female,1,None,C2,Primary school completed,Other Christian,A business owner,C2,K 850-K 1674,No,35 – 44
82274453,Copperbelt,Kitwe,Urban,Female,1,None,C1,Some university,Other Christian,A business owner,C1,"K 1675- K2,499",Yes,25 – 34
82275791,Eastern,Chipata,Rural,Female,1,None,D,Primary school completed,Other Christian,Do odd jobs or piece work,D,Under K 849,Yes,18 – 24
82275792,Eastern,Chipata,Rural,Male,0,None,C1,Some university,Other Christian,Student,C1,Under K 849,Yes,25 – 34
82275793,Eastern,Chipata,Rural,Male,1,None,C1,Completed high School,Other Christian,Student,C1,Under K 849,Yes,25 – 34
82276585,North-Western,Solwezi,Rural,Male,1,None,D,Some primary school,Other Christian,Unemployed [SEEKING A JOB],D,Under K 849,Yes,18 – 24
82276743,North-Western,Solwezi,Rural,Female,1,None,D,Some primary school,Other Christian,A subsistence farmer/fisherman,D,Under K 849,Yes,18 – 24
82278166,Copperbelt,Ndola,Urban,Female,2,One,C1,Completed high School,Muslim,A housewife/househusband,C1,"K 7,893 -  K 11,261",Yes,18 – 24
82278491,Copperbelt,Kitwe,Urban,Female,2,None,C1,Completed high School,Other Christian,Retired - voluntary scholarspensioners,C1,"K 2,500   -  K 3,154",Yes,35 – 44
82278707,Southern,Livingstone,Urban,Female,0,None,D,Primary school completed,Other Christian,Unemployed [SEEKING A JOB],D,Under K 849,Yes,18 – 24
82278963,Copperbelt,Kitwe,Urban,Male,1,One,AB,Completed high School,Other Christian,Unemployed [SEEKING A JOB],AB,Under K 849,Yes,18 – 24
82278964,Copperbelt,Kitwe,Urban,Female,1,None,C2,Completed high School,Other Christian,Unemployed [SEEKING A JOB],C2,Refusal [Do not show],No,18 – 24
82279663,Southern,Livingstone,Urban,Female,0,None,C1,Completed high School,Other Christian,Self employed,C1,"K 2,500   -  K 3,154",No,35 – 44
82279664,Southern,Livingstone,Urban,Female,1,None,D,Completed high School,Other Christian,A housewife/househusband,D,"K 1675- K2,499",Yes,25 – 34
82279665,Southern,Livingstone,Urban,Female,1,None,C1,Some high school,Other Christian,Self employed,C1,"K 1675- K2,499",Yes,35 – 44
82279689,Copperbelt,Ndola,Urban,Male,1,None,C1,Some university,Other Christian,A business owner,C1,"K 3,891  -  K 4,627",Yes,35 – 44
82279690,Copperbelt,Ndola,Urban,Male,1,None,AB,Completed high School,Other Christian,Unemployed [SEEKING A JOB],AB,Refusal [Do not show],Yes,18 – 24
82280559,Eastern,Chipata,Rural,Female,1,None,C2,Some high school,Other Christian,Self employed,C2,K 850-K 1674,Yes,35 – 44
82281434,Copperbelt,Kitwe,Urban,Female,1,None,C1,Some university,Other Christian,A housewife/househusband,C1,"K 1675- K2,499",Yes,18 – 24
82281742,Copperbelt,Kitwe,Urban,Female,1,None,C1,Completed high School,Other Christian,A housewife/househusband,C1,"K 5,365  -  K 6,102",Yes,25 – 34
82282381,North-Western,Solwezi,Rural,Male,1,None,AB,Some university,Other Christian,Self employed,AB,"K 3,891  -  K 4,627",Yes,25 – 34
82283478,Eastern,Chipata,Rural,Female,1,None,C2,Primary school completed,Other Christian,A housewife/househusband,C2,K 850-K 1674,Yes,18 – 24
82285231,Southern,Livingstone,Urban,Female,0,None,D,Completed high School,Other Christian,Student,D,Under K 849,No,18 – 24
82285775,Copperbelt,Kitwe,Urban,Female,1,None,C1,Some primary school,Other Christian,Other (specify),C1,Refusal [Do not show],Yes,35 – 44
82285814,Southern,Livingstone,Urban,Female,0,None,C1,Completed high School,Other Christian,Self employed,C1,Under K 849,Yes,25 – 34
82286032,Copperbelt,Kitwe,Urban,Female,1,None,C1,Some university,Other Christian,A business owner,C1,"K 2,500   -  K 3,154",Yes,25 – 34
82287752,North-Western,Solwezi,Rural,Male,0,None,D,Some primary school,Other Christian,A subsistence farmer/fisherman,D,Do not know,Yes,35 – 44
82287753,North-Western,Solwezi,Rural,Male,1,None,C1,Completed high School,Other Christian,A business owner,C1,"K 2,500   -  K 3,154",Yes,35 – 44
82288535,North-Western,Solwezi,Rural,Male,2,None,AB,Some university,Other Christian,Working Full-Time,AB,"K 7,893 -  K 11,261",Yes,35 – 44
82290976,Eastern,Chipata,Urban,Male,1,None,C1,Completed high School,Other Christian,Other (specify),C1,K 850-K 1674,No,25 – 34
82290977,Eastern,Chipata,Urban,Male,1,None,C2,Primary school completed,Other Christian,Other (specify),C2,Under K 849,No,25 – 34
82290978,Eastern,Chipata,Urban,Male,1,None,D,Completed high School,Other Christian,Other (specify),D,Under K 849,No,25 – 34
82290979,Eastern,Chipata,Urban,Male,1,None,D,Some high school,Other Christian,Working Full-Time,D,K 850-K 1674,No,35 – 44
82290981,Eastern,Chipata,Urban,Female,1,None,C2,Some primary school,Other Christian,Other (specify),C2,Under K 849,Yes,35 – 44
82290982,Eastern,Chipata,Urban,Female,1,None,D,Some primary school,Other Christian,Unemployed [SEEKING A JOB],D,Under K 849,Yes,35 – 44
82290983,Eastern,Chipata,Urban,Male,1,None,C2,Completed high School,Other Christian,Unemployed [SEEKING A JOB],C2,Do not know,No,25 – 34
82290984,Eastern,Chipata,Urban,Male,1,None,C2,Completed high School,Other Christian,Unemployed [SEEKING A JOB],C2,Under K 849,No,25 – 34
82290985,Eastern,Chipata,Urban,Female,1,None,C2,Some primary school,Other Christian,Student,C2,Under K 849,No,35 – 44
82291610,Copperbelt,Ndola,Urban,Male,1,Two or More,AB,Some university,Other Christian,Self employed,AB,"K 21,371   -  K 26,319",Yes,35 – 44
82291924,Copperbelt,Kitwe,Urban,Female,3,None,C2,Completed high School,Other Christian,A housewife/househusband,C2,"K 1675- K2,499",Yes,25 – 34
82291925,Copperbelt,Kitwe,Urban,Female,3,None,C1,Some university,Other Christian,Student,C1,"K 3,155   -  K 3,890",Yes,35 – 44
82291926,Copperbelt,Kitwe,Urban,Female,3,None,C1,Some university,Other Christian,Student,C1,"K 3,155   -  K 3,890",Yes,25 – 34
82291927,Copperbelt,Kitwe,Urban,Male,3,None,C1,Completed high School,Other Christian,Working Full-Time,C1,"K 4,628   -  K 5,364",Yes,25 – 34
82291928,Copperbelt,Kitwe,Urban,Male,2,None,C1,Some university,Other Christian,Working Full-Time,C1,"K 4,628   -  K 5,364",Yes,35 – 44
82291929,Copperbelt,Kitwe,Urban,Female,1,None,C2,No formal education,Other Christian,Do odd jobs or piece work,C2,K 850-K 1674,Yes,25 – 34
82291930,Copperbelt,Kitwe,Urban,Male,3,None,C1,University completed,Other Christian,Working Full-Time,C1,"K 4,628   -  K 5,364",Yes,25 – 34
82292843,Copperbelt,Kitwe,Urban,Male,1,None,C2,Some university,Other Christian,A business owner,C2,Under K 849,Yes,18 – 24
82294906,North-Western,Solwezi,Rural,Male,1,None,D,Some high school,Other Christian,A subsistence farmer/fisherman,D,Under K 849,Yes,18 – 24
82299806,Copperbelt,Ndola,Urban,Male,1,None,C1,Completed high School,Other Christian,Do odd jobs or piece work,C1,"K 1675- K2,499",Yes,35 – 44
82299807,Copperbelt,Ndola,Urban,Male,1,None,C1,Completed high School,Other Christian,Unemployed [SEEKING A JOB],C1,0,Yes,18 – 24
82308330,North-Western,Solwezi,Rural,Male,1,None,D,Some primary school,Other Christian,A subsistence farmer/fisherman,D,Under K 849,Yes,35 – 44
82358889,North-Western,Solwezi,Rural,Male,1,None,D,Some high school,Other Christian,A subsistence farmer/fisherman,D,Under K 849,Yes,35 – 44
82358890,North-Western,Solwezi,Rural,Male,2,None,D,Some high school,Other Christian,A subsistence farmer/fisherman,D,Under K 849,Yes,25 – 34
82360812,Copperbelt,Ndola,Urban,Male,1,One,C1,Completed high School,Other Christian,Student,C1,Refusal [Do not show],Yes,18 – 24
82361319,Southern,Livingstone,Rural,Female,0,None,D,Completed high School,Other Christian,Unemployed [SEEKING A JOB],D,Under K 849,Yes,18 – 24
