SbjNum,Read or paged through a newspaper,Watched pay TV,Internet Users,Social Network Sites Users,Radio Listenership,Magazine Readership,TV Viewership,Watched Video/Movie using VCR,Watched VCD/ DVD,Music on CD,Music on IPOD/MP3 player,Watched pay TV e.g.DSTV,Email Access,Visit a Cinema,Sent SMS on Phone,Made a Call on Phone,Mobile Cinema or Projected,Book Reader,Promotion participant,Newspaper Online Readership,Radio Listenership - Mobile Phone,Promotion participant - SMS,Radio/TV Talk Show participant - SMS,Radio/TV Talk Show participant - Call,Attended/Participated in a road show,Community Education Meeting,Stereo tape,Watched Free to Air
135142316,Never,Never,Never,Never,Past 4 Weeks,Past 4 Weeks,Past 12 Months,Never,Past 12 Months,Never,Never,Never,Never,Yesterday,Yesterday,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never
135149767,Past 4 Weeks,Never,Never,Never,Past 7 Days,Past 4 Weeks,Past 12 Months,Past 12 Months,Past 12 Months,Past 4 Weeks,Never,Never,Never,Past 4 Weeks,Past 4 Weeks,Never,Past 4 Weeks,Past 12 Months,Never,Past 4 Weeks,Never,Never,Never,Never,Never,Past 12 Months,Never,Never
135034795,Never,Past 12 Months,Never,Never,Yesterday,Never,Past 12 Months,Never,Never,Never,Never,Never,Never,Yesterday,Yesterday,Never,Yesterday,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never
135090630,Never,Never,Never,Never,Past 12 Months,Never,Past 12 Months,Past 12 Months,Past 12 Months,Past 4 Weeks,Never,Never,Never,Past 12 Months,Past 12 Months,Never,Never,Past 12 Months,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never
134822864,Never,Never,Never,Never,Past 12 Months,Past 12 Months,Past 12 Months,Never,Never,Never,Never,Never,Never,Past 4 Weeks,Past 4 Weeks,Never,Past 12 Months,Never,Never,Never,Never,Never,Never,Never,Never,Past 12 Months,Never,Never
134822865,Never,Never,Never,Never,Past 12 Months,Never,Never,Never,Never,Never,Never,Never,Never,Past 4 Weeks,Past 7 Days,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never
134724877,Past 12 Months,Yesterday,Never,Never,Past 12 Months,Never,Yesterday,Never,Never,Never,Never,Yesterday,Never,Yesterday,Yesterday,Never,Past 7 Days,Past 12 Months,Past 12 Months,Yesterday,Past 12 Months,Never,Never,Never,Never,Never,Never,Never
134849789,Never,Past 7 Days,Never,Never,Past 4 Weeks,Past 12 Months,Past 7 Days,Never,Past 12 Months,Never,Never,Never,Never,Yesterday,Yesterday,Never,Never,Never,Never,Past 4 Weeks,Never,Never,Never,Never,Never,Never,Never,Never
134881832,Never,Never,Never,Never,Past 4 Weeks,Never,Past 7 Days,Never,Never,Past 12 Months,Never,Never,Never,Past 4 Weeks,Past 4 Weeks,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never
134994986,Past 7 Days,Past 7 Days,Never,Never,Past 7 Days,Past 7 Days,Past 7 Days,Never,Never,Past 7 Days,Never,Never,Never,Past 4 Weeks,Past 7 Days,Never,Past 7 Days,Never,Never,Past 4 Weeks,Never,Never,Never,Never,Past 12 Months,Never,Never,Never
135090632,Never,Past 12 Months,Never,Never,Past 12 Months,Past 12 Months,Past 12 Months,Past 12 Months,Never,Never,Never,Never,Never,Past 12 Months,Past 12 Months,Never,Past 12 Months,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never
135119163,Past 12 Months,Past 12 Months,Never,Past 12 Months,Past 12 Months,Never,Past 12 Months,Past 12 Months,Past 12 Months,Past 12 Months,Past 12 Months,Past 4 Weeks,Past 4 Weeks,Yesterday,Yesterday,Past 12 Months,Past 7 Days,Never,Never,Past 4 Weeks,Past 7 Days,Past 4 Weeks,Past 4 Weeks,Never,Never,Past 12 Months,Never,Past 12 Months
135166578,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Past 7 Days,Never,Never,Never
134788039,Never,Past 12 Months,Never,Never,Past 7 Days,Never,Past 12 Months,Never,Never,Never,Yesterday,Never,Never,Past 12 Months,Past 12 Months,Never,Past 12 Months,Never,Never,Past 4 Weeks,Never,Never,Never,Never,Never,Past 12 Months,Never,Never
134832101,Never,Past 12 Months,Never,Never,Past 4 Weeks,Never,Past 4 Weeks,Never,Past 12 Months,Past 12 Months,Never,Never,Never,Past 12 Months,Past 12 Months,Never,Past 12 Months,Never,Never,Past 4 Weeks,Never,Never,Never,Never,Never,Past 12 Months,Never,Never
135045883,Past 12 Months,Past 12 Months,Never,Never,Yesterday,Past 12 Months,Past 12 Months,Past 4 Weeks,Past 12 Months,Past 12 Months,Never,Never,Never,Past 12 Months,Past 12 Months,Never,Yesterday,Never,Never,Yesterday,Never,Never,Never,Never,Never,Never,Past 12 Months,Never
135046402,Never,Past 12 Months,Never,Never,Past 7 Days,Past 7 Days,Past 12 Months,Never,Never,Never,Never,Never,Never,Never,Never,Never,Past 7 Days,Never,Never,Never,Never,Never,Never,Never,Past 12 Months,Never,Never,Never
135120178,Never,Yesterday,Never,Never,Past 4 Weeks,Past 12 Months,Yesterday,Past 12 Months,Past 7 Days,Past 7 Days,Past 12 Months,Never,Never,Past 12 Months,Past 12 Months,Never,Past 4 Weeks,Past 12 Months,Never,Never,Never,Never,Never,Never,Past 12 Months,Past 12 Months,Past 12 Months,Never
134723451,Past 12 Months,Past 4 Weeks,Never,Never,Past 4 Weeks,Past 12 Months,Past 4 Weeks,Never,Past 4 Weeks,Past 4 Weeks,Never,Never,Never,Past 4 Weeks,Past 7 Days,Never,Past 12 Months,Never,Never,Past 4 Weeks,Never,Past 12 Months,Past 12 Months,Never,Past 12 Months,Never,Never,Never
135119157,Never,Never,Never,Never,Yesterday,Never,Past 12 Months,Never,Past 12 Months,Never,Never,Never,Never,Never,Past 12 Months,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never
135144863,Past 12 Months,Past 12 Months,Past 12 Months,Never,Past 7 Days,Never,Past 12 Months,Past 12 Months,Past 12 Months,Past 12 Months,Never,Never,Never,Past 12 Months,Past 12 Months,Never,Past 4 Weeks,Never,Never,Never,Never,Never,Never,Never,Never,Past 12 Months,Never,Never
134724878,Past 12 Months,Past 12 Months,Never,Never,Yesterday,Past 12 Months,Past 12 Months,Past 12 Months,Past 12 Months,Never,Never,Never,Never,Yesterday,Yesterday,Never,Yesterday,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never
135144862,Past 12 Months,Past 4 Weeks,Never,Never,Past 4 Weeks,Past 12 Months,Past 4 Weeks,Never,Past 4 Weeks,Past 4 Weeks,Never,Never,Never,Past 4 Weeks,Past 4 Weeks,Never,Past 4 Weeks,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never
134849791,Past 12 Months,Past 12 Months,Never,Never,Past 7 Days,Past 12 Months,Past 12 Months,Never,Past 12 Months,Past 12 Months,Past 12 Months,Never,Never,Past 4 Weeks,Yesterday,Never,Yesterday,Never,Never,Past 7 Days,Never,Never,Never,Never,Never,Never,Never,Never
134851892,Past 12 Months,Past 12 Months,Never,Never,Yesterday,Past 12 Months,Past 12 Months,Past 12 Months,Past 12 Months,Past 12 Months,Past 12 Months,Never,Past 7 Days,Past 7 Days,Yesterday,Never,Past 7 Days,Never,Never,Yesterday,Never,Never,Never,Never,Yesterday,Past 12 Months,Past 12 Months,Never
134855509,Past 7 Days,Yesterday,Never,Past 12 Months,Past 7 Days,Past 7 Days,Yesterday,Never,Past 7 Days,Past 7 Days,Past 4 Weeks,Past 7 Days,Past 7 Days,Yesterday,Yesterday,Past 12 Months,Yesterday,Past 4 Weeks,Never,Past 7 Days,Never,Never,Never,Never,Past 12 Months,Past 12 Months,Past 12 Months,Past 7 Days
135092932,Past 12 Months,Yesterday,Past 12 Months,Never,Past 4 Weeks,Past 12 Months,Yesterday,Never,Past 12 Months,Never,Never,Yesterday,Yesterday,Yesterday,Yesterday,Past 12 Months,Past 4 Weeks,Never,Never,Past 4 Weeks,Never,Never,Past 4 Weeks,Never,Never,Never,Never,Yesterday
134832104,Past 4 Weeks,Yesterday,Never,Never,Past 4 Weeks,Past 12 Months,Yesterday,Never,Past 7 Days,Past 7 Days,Past 7 Days,Yesterday,Yesterday,Yesterday,Yesterday,Never,Past 4 Weeks,Never,Never,Never,Never,Never,Never,Never,Past 4 Weeks,Never,Never,Never
135075176,Never,Yesterday,Past 7 Days,Never,Past 4 Weeks,Past 12 Months,Yesterday,Never,Past 12 Months,Past 12 Months,Past 12 Months,Yesterday,Yesterday,Past 4 Weeks,Past 4 Weeks,Past 12 Months,Past 7 Days,Never,Past 4 Weeks,Past 12 Months,Never,Never,Never,Never,Past 12 Months,Never,Never,Yesterday
135090633,Past 7 Days,Yesterday,Never,Never,Past 4 Weeks,Past 7 Days,Past 7 Days,Never,Past 12 Months,Past 12 Months,Past 12 Months,Never,Past 7 Days,Past 7 Days,Past 7 Days,Never,Past 7 Days,Never,Never,Past 4 Weeks,Never,Never,Never,Never,Never,Past 12 Months,Never,Never
135076267,Never,Never,Never,Never,Past 7 Days,Past 7 Days,Past 4 Weeks,Past 4 Weeks,Never,Never,Never,Never,Never,Past 7 Days,Past 7 Days,Never,Yesterday,Never,Never,Yesterday,Never,Never,Never,Never,Never,Never,Never,Never
135034796,Never,Yesterday,Never,Never,Past 12 Months,Past 12 Months,Yesterday,Past 12 Months,Past 12 Months,Past 12 Months,Past 12 Months,Past 12 Months,Never,Yesterday,Yesterday,Never,Past 12 Months,Never,Never,Never,Never,Never,Never,Never,Never,Past 12 Months,Never,Never
135174802,Past 12 Months,Yesterday,Never,Never,Past 12 Months,Past 12 Months,Yesterday,Never,Past 12 Months,Past 12 Months,Never,Past 12 Months,Past 12 Months,Yesterday,Yesterday,Never,Past 12 Months,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never
135047480,Past 12 Months,Past 12 Months,Never,Never,Past 12 Months,Past 12 Months,Yesterday,Past 12 Months,Never,Never,Never,Never,Past 4 Weeks,Past 12 Months,Yesterday,Never,Past 12 Months,Never,Never,Never,Never,Never,Never,Never,Never,Past 12 Months,Never,Never
135152873,Never,Never,Never,Never,Past 7 Days,Never,Never,Never,Never,Never,Never,Never,Never,Never,Yesterday,Never,Never,Never,Never,Past 12 Months,Never,Never,Never,Never,Past 4 Weeks,Never,Never,Never
134922015,Past 12 Months,Never,Never,Never,Past 4 Weeks,Never,Past 12 Months,Never,Past 12 Months,Past 12 Months,Never,Past 12 Months,Past 12 Months,Yesterday,Yesterday,Never,Yesterday,Never,Never,Past 4 Weeks,Never,Never,Never,Never,Past 12 Months,Never,Never,Past 12 Months
134822859,Past 12 Months,Past 12 Months,Past 4 Weeks,Never,Yesterday,Past 12 Months,Past 12 Months,Past 12 Months,Past 12 Months,Past 12 Months,Past 4 Weeks,Past 4 Weeks,Past 4 Weeks,Past 4 Weeks,Yesterday,Past 12 Months,Past 4 Weeks,Never,Never,Yesterday,Never,Never,Never,Never,Never,Past 12 Months,Past 12 Months,Past 4 Weeks
135190042,Never,Never,Never,Never,Past 4 Weeks,Never,Never,Never,Never,Never,Never,Never,Never,Past 7 Days,Yesterday,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never
134881830,Never,Past 12 Months,Never,Never,Yesterday,Never,Past 12 Months,Never,Never,Never,Never,Never,Never,Past 4 Weeks,Yesterday,Never,Never,Never,Never,Yesterday,Never,Never,Never,Never,Never,Never,Never,Never
135041545,Never,Never,Never,Never,Yesterday,Never,Never,Never,Never,Never,Never,Never,Never,Never,Yesterday,Never,Yesterday,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never
134900751,Past 12 Months,Past 12 Months,Never,Never,Past 4 Weeks,Past 12 Months,Past 12 Months,Never,Past 12 Months,Past 12 Months,Past 12 Months,Past 4 Weeks,Past 4 Weeks,Yesterday,Yesterday,Never,Past 7 Days,Never,Never,Past 4 Weeks,Never,Never,Never,Past 12 Months,Never,Past 12 Months,Past 12 Months,Past 4 Weeks
134879248,Past 12 Months,Past 7 Days,Never,Never,Past 7 Days,Never,Past 7 Days,Past 12 Months,Never,Never,Never,Past 12 Months,Past 12 Months,Past 7 Days,Yesterday,Never,Past 12 Months,Never,Never,Past 7 Days,Never,Never,Never,Never,Never,Past 12 Months,Past 12 Months,Past 12 Months
134849796,Past 12 Months,Past 7 Days,Never,Never,Past 4 Weeks,Yesterday,Yesterday,Never,Past 12 Months,Past 12 Months,Past 12 Months,Yesterday,Yesterday,Yesterday,Yesterday,Never,Past 7 Days,Past 12 Months,Never,Past 12 Months,Never,Past 12 Months,Past 12 Months,Past 12 Months,Never,Past 12 Months,Past 4 Weeks,Yesterday
135041423,Past 12 Months,Yesterday,Never,Never,Past 7 Days,Past 12 Months,Yesterday,Never,Past 12 Months,Past 12 Months,Never,Past 7 Days,Yesterday,Yesterday,Yesterday,Never,Yesterday,Never,Never,Never,Never,Never,Never,Never,Never,Past 12 Months,Never,Past 7 Days
134788044,Past 12 Months,Past 12 Months,Never,Never,Past 4 Weeks,Never,Past 7 Days,Never,Past 12 Months,Past 12 Months,Never,Never,Never,Past 7 Days,Yesterday,Never,Past 12 Months,Never,Never,Past 4 Weeks,Never,Never,Never,Never,Never,Never,Never,Never
134824346,Past 12 Months,Past 12 Months,Never,Never,Yesterday,Past 12 Months,Past 12 Months,Past 12 Months,Past 12 Months,Past 12 Months,Past 12 Months,Past 12 Months,Yesterday,Past 7 Days,Yesterday,Never,Past 7 Days,Never,Never,Past 12 Months,Never,Never,Never,Never,Past 12 Months,Past 12 Months,Past 12 Months,Past 12 Months
134957703,Never,Never,Never,Never,Past 12 Months,Never,Past 7 Days,Never,Past 7 Days,Never,Never,Past 4 Weeks,Past 4 Weeks,Yesterday,Yesterday,Past 12 Months,Yesterday,Never,Never,Past 4 Weeks,Never,Never,Never,Never,Past 7 Days,Never,Never,Never
135090631,Past 7 Days,Yesterday,Yesterday,Never,Past 4 Weeks,Past 4 Weeks,Yesterday,Yesterday,Never,Past 7 Days,Never,Yesterday,Yesterday,Yesterday,Yesterday,Never,Yesterday,Past 7 Days,Past 7 Days,Past 4 Weeks,Past 4 Weeks,Past 4 Weeks,Past 4 Weeks,Never,Past 12 Months,Never,Never,Past 4 Weeks
135046403,Past 12 Months,Past 7 Days,Never,Never,Past 12 Months,Past 12 Months,Past 7 Days,Past 12 Months,Past 12 Months,Past 12 Months,Past 12 Months,Never,Never,Past 7 Days,Yesterday,Never,Past 12 Months,Never,Never,Never,Never,Never,Never,Never,Past 12 Months,Past 12 Months,Never,Never
134824344,Never,Never,Never,Never,Past 7 Days,Never,Past 12 Months,Never,Never,Never,Never,Never,Never,Yesterday,Yesterday,Never,Past 7 Days,Never,Never,Past 7 Days,Never,Never,Never,Never,Past 12 Months,Never,Never,Never
135106731,Past 7 Days,Past 4 Weeks,Never,Never,Yesterday,Past 7 Days,Past 12 Months,Past 12 Months,Past 12 Months,Past 12 Months,Past 12 Months,Yesterday,Past 7 Days,Yesterday,Yesterday,Never,Yesterday,Never,Never,Past 12 Months,Never,Never,Never,Never,Never,Past 12 Months,Never,Past 12 Months
135085244,Never,Past 7 Days,Never,Never,Yesterday,Never,Yesterday,Never,Past 12 Months,Past 12 Months,Never,Yesterday,Yesterday,Never,Yesterday,Never,Never,Never,Never,Yesterday,Never,Never,Never,Never,Never,Past 12 Months,Never,Yesterday
135122214,Never,Past 7 Days,Never,Never,Past 12 Months,Never,Past 7 Days,Never,Never,Never,Never,Never,Never,Never,Past 7 Days,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never
134779692,Past 12 Months,Past 7 Days,Never,Never,Yesterday,Past 12 Months,Past 7 Days,Never,Past 12 Months,Past 12 Months,Past 4 Weeks,Past 12 Months,Past 12 Months,Yesterday,Yesterday,Never,Past 7 Days,Never,Never,Past 7 Days,Never,Never,Never,Never,Past 12 Months,Never,Never,Past 12 Months
134900756,Past 12 Months,Past 7 Days,Past 4 Weeks,Never,Past 7 Days,Past 12 Months,Past 7 Days,Never,Past 7 Days,Past 7 Days,Past 12 Months,Past 4 Weeks,Past 4 Weeks,Yesterday,Yesterday,Never,Yesterday,Never,Past 4 Weeks,Yesterday,Never,Never,Never,Never,Past 4 Weeks,Never,Never,Past 4 Weeks
134577936,Past 12 Months,Never,Never,Never,Past 12 Months,Past 12 Months,Past 4 Weeks,Past 4 Weeks,Never,Past 4 Weeks,Never,Past 4 Weeks,Past 4 Weeks,Yesterday,Yesterday,Never,Yesterday,Never,Never,Never,Never,Never,Never,Never,Never,Past 12 Months,Past 12 Months,Past 4 Weeks
134577993,Past 12 Months,Yesterday,Never,Never,Past 12 Months,Past 12 Months,Yesterday,Past 12 Months,Past 12 Months,Past 12 Months,Never,Past 12 Months,Past 12 Months,Past 7 Days,Past 7 Days,Never,Yesterday,Never,Never,Past 12 Months,Never,Never,Never,Never,Never,Past 12 Months,Past 12 Months,Past 12 Months
134591769,Never,Never,Never,Never,Past 4 Weeks,Past 12 Months,Past 12 Months,Past 12 Months,Past 12 Months,Never,Never,Never,Never,Yesterday,Yesterday,Never,Past 7 Days,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never
134610523,Never,Never,Never,Never,Yesterday,Never,Past 12 Months,Never,Never,Never,Never,Never,Never,Yesterday,Yesterday,Never,Yesterday,Never,Never,Yesterday,Never,Never,Never,Never,Past 7 Days,Never,Never,Never
134633297,Never,Never,Never,Never,Past 7 Days,Never,Past 12 Months,Never,Never,Never,Never,Never,Never,Never,Never,Never,Past 12 Months,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never
134638217,Never,Never,Never,Never,Past 7 Days,Never,Never,Never,Never,Never,Never,Never,Never,Never,Yesterday,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Past 12 Months,Never,Never
134640519,Yesterday,Past 4 Weeks,Past 4 Weeks,Past 12 Months,Past 4 Weeks,Past 4 Weeks,Never,Never,Never,Never,Past 4 Weeks,Yesterday,Yesterday,Yesterday,Yesterday,Never,Yesterday,Yesterday,Past 12 Months,Never,Yesterday,Yesterday,Yesterday,Yesterday,Never,Never,Never,Yesterday
134640520,Yesterday,Yesterday,Past 7 Days,Past 7 Days,Never,Yesterday,Past 7 Days,Never,Never,Yesterday,Yesterday,Yesterday,Past 7 Days,Yesterday,Yesterday,Yesterday,Past 4 Weeks,Past 12 Months,Past 4 Weeks,Past 12 Months,Past 4 Weeks,Past 4 Weeks,Past 4 Weeks,Past 4 Weeks,Never,Never,Never,Past 12 Months
134640521,Past 4 Weeks,Yesterday,Never,Never,Past 4 Weeks,Past 7 Days,Yesterday,Never,Past 7 Days,Past 7 Days,Yesterday,Never,Never,Yesterday,Yesterday,Never,Yesterday,Never,Never,Past 4 Weeks,Never,Never,Never,Never,Never,Never,Yesterday,Never
134651609,Past 4 Weeks,Yesterday,Yesterday,Never,Past 12 Months,Past 4 Weeks,Past 7 Days,Past 12 Months,Past 12 Months,Past 12 Months,Past 7 Days,Yesterday,Yesterday,Yesterday,Yesterday,Never,Yesterday,Past 12 Months,Yesterday,Past 12 Months,Past 12 Months,Never,Past 12 Months,Past 12 Months,Yesterday,Past 12 Months,Past 12 Months,Past 7 Days
134656392,Past 4 Weeks,Past 4 Weeks,Never,Never,Yesterday,Never,Past 4 Weeks,Past 4 Weeks,Past 12 Months,Past 4 Weeks,Past 4 Weeks,Past 12 Months,Past 4 Weeks,Past 4 Weeks,Past 4 Weeks,Past 12 Months,Past 7 Days,Never,Past 12 Months,Past 7 Days,Never,Never,Never,Never,Past 7 Days,Never,Never,Never
134662571,Past 12 Months,Yesterday,Past 12 Months,Yesterday,Never,Yesterday,Yesterday,Never,Never,Yesterday,Yesterday,Past 12 Months,Yesterday,Yesterday,Yesterday,Yesterday,Yesterday,Never,Never,Never,Yesterday,Yesterday,Yesterday,Yesterday,Yesterday,Yesterday,Yesterday,Yesterday
134670115,Never,Past 12 Months,Never,Never,Past 12 Months,Never,Past 12 Months,Never,Past 12 Months,Past 12 Months,Never,Never,Never,Never,Past 7 Days,Never,Never,Never,Never,Past 12 Months,Never,Never,Never,Never,Never,Never,Past 12 Months,Never
134675350,Past 12 Months,Past 12 Months,Never,Never,Past 12 Months,Past 4 Weeks,Past 12 Months,Never,Past 12 Months,Past 12 Months,Past 12 Months,Past 12 Months,Past 12 Months,Past 7 Days,Yesterday,Never,Yesterday,Never,Past 12 Months,Past 12 Months,Never,Never,Never,Never,Never,Never,Past 12 Months,Past 12 Months
134679448,Never,Past 12 Months,Never,Never,Past 7 Days,Never,Past 12 Months,Never,Past 12 Months,Past 12 Months,Never,Never,Never,Past 4 Weeks,Yesterday,Never,Past 12 Months,Never,Never,Never,Never,Never,Never,Never,Never,Never,Past 12 Months,Never
134701561,Past 12 Months,Past 12 Months,Never,Never,Past 4 Weeks,Past 12 Months,Past 12 Months,Past 12 Months,Past 12 Months,Past 12 Months,Past 12 Months,Past 12 Months,Never,Yesterday,Yesterday,Never,Yesterday,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never
134701671,Past 12 Months,Past 12 Months,Never,Never,Past 4 Weeks,Yesterday,Past 12 Months,Past 12 Months,Past 12 Months,Past 12 Months,Never,Past 7 Days,Never,Past 7 Days,Yesterday,Past 4 Weeks,Yesterday,Never,Never,Past 12 Months,Never,Never,Never,Never,Past 4 Weeks,Past 12 Months,Past 12 Months,Never
134733977,Past 12 Months,Past 12 Months,Never,Never,Past 12 Months,Never,Past 4 Weeks,Never,Past 7 Days,Never,Yesterday,Never,Never,Past 12 Months,Past 4 Weeks,Never,Never,Never,Never,Past 12 Months,Never,Never,Never,Never,Past 12 Months,Never,Past 12 Months,Never
134734803,Never,Never,Never,Never,Yesterday,Never,Past 12 Months,Never,Never,Never,Never,Never,Never,Never,Yesterday,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Past 12 Months,Never,Never
134777584,Past 12 Months,Past 12 Months,Never,Never,Past 12 Months,Past 12 Months,Past 7 Days,Past 12 Months,Never,Never,Yesterday,Past 12 Months,Past 12 Months,Past 7 Days,Yesterday,Never,Past 7 Days,Never,Never,Past 7 Days,Never,Never,Never,Never,Never,Never,Never,Past 12 Months
134788045,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never
134800880,Past 12 Months,Yesterday,Never,Never,Past 12 Months,Past 4 Weeks,Yesterday,Past 12 Months,Past 12 Months,Past 12 Months,Never,Yesterday,Yesterday,Past 7 Days,Yesterday,Never,Yesterday,Never,Never,Past 4 Weeks,Never,Never,Never,Never,Never,Never,Past 7 Days,Yesterday
134807528,Past 4 Weeks,Past 4 Weeks,Never,Never,Yesterday,Past 12 Months,Past 4 Weeks,Never,Never,Past 4 Weeks,Yesterday,Never,Never,Yesterday,Yesterday,Never,Yesterday,Never,Never,Yesterday,Never,Never,Never,Never,Past 4 Weeks,Never,Never,Never
134820847,Past 12 Months,Past 7 Days,Never,Never,Yesterday,Past 12 Months,Past 12 Months,Past 12 Months,Past 12 Months,Past 12 Months,Past 12 Months,Past 4 Weeks,Past 4 Weeks,Yesterday,Yesterday,Never,Yesterday,Never,Never,Yesterday,Never,Never,Never,Never,Past 12 Months,Past 12 Months,Never,Past 4 Weeks
134820848,Past 12 Months,Past 12 Months,Never,Never,Yesterday,Never,Past 12 Months,Never,Past 12 Months,Past 12 Months,Yesterday,Never,Never,Never,Past 7 Days,Never,Past 12 Months,Never,Never,Yesterday,Never,Never,Never,Never,Never,Past 12 Months,Never,Never
134820908,Never,Never,Never,Never,Never,Never,Past 4 Weeks,Never,Past 4 Weeks,Never,Past 4 Weeks,Never,Never,Never,Past 7 Days,Never,Never,Never,Never,Never,Never,Never,Never,Never,Past 4 Weeks,Never,Never,Never
